pin,slack
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_0[0]:A,11998
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_0[0]:B,11899
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_0[0]:C,10913
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_0[0]:D,7713
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_0[0]:Y,7713
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_39:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_39:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[2]:A,17375
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[2]:B,15921
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[2]:C,9759
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[2]:D,11382
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat_RNO[2]:Y,9759
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_fsmsync_2:A,16399
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_fsmsync_2:B,16158
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_fsmsync_2:C,16302
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_fsmsync_2:D,16273
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_fsmsync_2:Y,16158
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_19:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[3]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[3]:CLK,8601
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[3]:D,11725
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync[3]:Q,8601
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:CLK,14338
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:D,16242
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[3]:Q,14338
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/busfree_write_proc.un1_fsmdet_1_0:A,8832
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/busfree_write_proc.un1_fsmdet_1_0:B,8833
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/busfree_write_proc.un1_fsmdet_1_0:Y,8832
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7[0]:A,14023
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7[0]:B,14936
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7[0]:C,11839
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7[0]:D,12694
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/framesync_7[0]:Y,11839
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_a4_0_4_2[3]:A,15283
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_a4_0_4_2[3]:B,15443
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_a4_0_4_2[3]:C,13928
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_a4_0_4_2[3]:D,15314
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_ns_0_a4_0_4_2[3]:Y,13928
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_23:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.CO3:A,12888
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.CO3:B,12999
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.CO3:C,13061
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.CO3:D,12805
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_counter1_proc.PCLK_count141_1.CO3:Y,12805
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[5]:A,15305
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[5]:B,17490
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[5]:C,15043
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_RNO[5]:Y,15043
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_170:IPA,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[2]:A,14718
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[2]:B,16372
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[2]:C,14651
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_2[2]:Y,14651
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_adrcomp_1:A,13116
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_adrcomp_1:B,12944
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_adrcomp_1:C,12965
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_adrcomp_1:D,12858
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.un1_adrcomp_1:Y,12858
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_1_sqmuxa_1:A,16472
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_1_sqmuxa_1:B,15155
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_1_sqmuxa_1:C,16441
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count2_ov_1_sqmuxa_1:Y,15155
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:A,13480
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:B,14533
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:C,16248
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:CC,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:D,16136
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:P,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:UB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[5]:Y,13480
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_86:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_86:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:A,13812
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:B,14869
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:C,16603
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:CC,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:D,16489
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:P,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:UB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PRDATA_3_1_0_wmux_0[7]:Y,13812
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0:An,
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0:YNn,
OSC_C0_0/OSC_C0_0/I_RCOSC_25_50MHZ_FAB_CLKINT/U0:YSn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[2]:A,12083
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[2]:B,9774
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[2]:C,12905
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[2]:D,12679
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_4[2]:Y,9774
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_framesync_1:A,13827
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_framesync_1:B,13928
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_framesync_1:C,14028
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_framesync_1:D,13796
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_write_proc.un1_framesync_1:Y,13796
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_110:IPA,
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[5]:ALn,
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[5]:CLK,14296
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[5]:D,17059
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[5]:EN,13427
COREI2C_C0_0/COREI2C_C0_0/g_seradr0_reg_bits.genblk1.seradr0apb[5]:Q,14296
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa:A,12969
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa:B,9755
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa:C,12918
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_bit_1_sqmuxa:Y,9755
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_framesync_1_1.CO1:A,11725
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_framesync_1_1.CO1:B,15340
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_framesync_1_1.CO1:Y,11725
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[2]:A,15068
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[2]:B,17378
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sersta_RNO[2]:Y,15068
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[0]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[0]:CLK,17270
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[0]:D,17276
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SCLI_ff_reg[0]:Q,17270
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_52:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:CLK,9654
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:D,9757
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:EN,9861
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/serdat[5]:Q,9654
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_0_sqmuxa_6:A,14060
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_0_sqmuxa_6:B,14099
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_0_sqmuxa_6:C,9880
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_0_sqmuxa_6:D,12831
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_0_sqmuxa_6:Y,9880
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_231:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_231:IPB,
SDAO_obuf[0]/U0/U_IOENFF:A,
SDAO_obuf[0]/U0/U_IOENFF:Y,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_PCLK_count1_ov_0_sqmuxa_2:A,8878
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_PCLK_count1_ov_0_sqmuxa_2:B,8832
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_PCLK_count1_ov_0_sqmuxa_2:C,12805
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_PCLK_count1_ov_0_sqmuxa_2:D,9677
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/un1_PCLK_count1_ov_0_sqmuxa_2:Y,8832
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_162:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[0]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[0]:CLK,11966
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[0]:D,8884
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1[0]:Q,11966
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_2:A,13791
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_2:B,12852
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_2:C,12737
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_2:D,11646
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_sersta45_2:Y,11646
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_253:IPC,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_1_sqmuxa:A,16375
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_1_sqmuxa:B,16221
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_1_sqmuxa:C,15306
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_1_sqmuxa:D,14961
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAO_int_1_sqmuxa:Y,14961
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_284:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_284:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1_1:A,15050
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1_1:B,15224
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1_1:C,14199
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1_1:D,14007
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsync_sync_proc.un1_sersta50_1_1:Y,14007
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_1_sqmuxa_5:A,10886
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_1_sqmuxa_5:B,14004
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/PCLK_count1_ov_1_sqmuxa_5:Y,10886
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_255:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_255:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:B,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_268:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_a3[2]:A,13360
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_a3[2]:B,13260
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_a3[2]:C,12205
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_cnst_0_a3[2]:Y,12205
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[1]:A,17375
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[1]:B,17460
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[1]:C,14135
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[1]:D,13828
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmmod_RNO[1]:Y,13828
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21:A,14399
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21:B,14408
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21:C,13526
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21:D,11360
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/sercon_write_proc.sercon21:Y,11360
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_RNO:A,11155
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_RNO:B,9230
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_RNO:C,17228
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_RNO:D,11789
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/ack_RNO:Y,9230
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:CLK,14183
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:D,16267
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/indelay[0]:Q,14183
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_3[4]:A,12815
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_3[4]:B,15166
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_3[4]:C,13972
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/fsmsta_nxt_3_3[4]:Y,12815
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[2]:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[2]:CLK,17386
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[2]:D,17377
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/SDAI_ff_reg[2]:Q,17386
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:ALn,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:CLK,9678
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:D,16316
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:EN,16120
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen:Q,9678
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen_2_sqmuxa_i:A,16120
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen_2_sqmuxa_i:B,16120
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen_2_sqmuxa_i:C,17226
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen_2_sqmuxa_i:D,17327
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcompen_2_sqmuxa_i:Y,16120
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_286:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_8:A,13399
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_8:IPA,13399
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_8:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_1:A,15102
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_1:B,14842
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_1:C,14921
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_1:D,15022
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/adrcomp_write_proc.un1_seradr0_NE_1:Y,14842
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_53:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_53:IPB,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPA,
TEMP1_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_185:IPB,
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp_0_sqmuxa_1:A,13699
COREI2C_C0_0/COREI2C_C0_0/I2C_NUM_GENERATION[0].ui2c/bsd7_tmp_0_sqmuxa_1:B,11414
